id,age,sex,story_id,test_type,story,decision,mist,sit,Factors
267,21,Férfi,23,baq,Általában jó viszonyt szeretnék fenntartani az emberekkel.,0,2,1,Dropped
267,21,Férfi,24,baq,Néha jelentkezési lapot kell beadnom.,0,1,1,Dropped
267,21,Férfi,25,baq,Néha tömegközlekedéssel utazom.,0,1,1,Inattention
267,21,Férfi,26,baq,Néha figyelni kell pénzköltéseimre.,1,1,1,Dropped
267,21,Férfi,27,baq,Néha fontos információkat kell átadni másoknak.,0,2,1,Inattention
267,21,Férfi,28,baq,"Néha fontos, hogy pontosan számoljak ki valamit.",0,2,1,Dropped
268,22,Nő,1,baq,Néha reggel időre kell beérnem.,1,4,1,PlanningError
268,22,Nő,2,baq,Néha pénzügyeket intézek.,0,2,1,Inattention
268,22,Nő,3,baq,Néha határidőre kell valamit elkészítenem.,0,2,1,PlanningError
268,22,Nő,4,baq,Néha hivatalos ügyet intézek.,1,2,1,Inattention
268,22,Nő,5,baq,Néha sétálok.,0,3,1,Inattention
268,22,Nő,6,baq,Néha értéktárgyak vannak nálam.,0,2,1,Dropped
268,22,Nő,7,baq,Néha vezetek.,1,1,1,Dropped
268,22,Nő,8,baq,Néha időre oda kell érnem valahova.,0,2,1,Dropped
268,22,Nő,9,baq,Néha napközben értéktárgyak vannak nálam.,0,1,1,Dropped
268,22,Nő,10,baq,Néha sok feladatom van.,0,4,1,PlanningError
268,22,Nő,11,baq,Néha előre kell terveznem a kiadásaimmal.,1,3,1,Dropped
268,22,Nő,12,baq,Néha kulcsot kell magammal vinnem.,0,1,1,Dropped
268,22,Nő,13,baq,Néha egy fontos találkozóra kell odaérnem.,2,5,1,Dropped
268,22,Nő,14,baq,Néha magammal kell vinnem a bérletem.,1,1,1,Dropped
268,22,Nő,15,baq,Általában időre kell befizetnem számlákat.,0,2,1,Dropped
268,22,Nő,16,baq,Néha időre kell odaérnem valahova.,0,2,1,Dropped
268,22,Nő,17,baq,Néha valamit meg kell tanulnom.,0,4,1,PlanningError
268,22,Nő,18,baq,Néha ruhát vásárolok.,1,2,1,Dropped
268,22,Nő,19,baq,Néha vitatkozom emberekkel.,1,2,1,Dropped
268,22,Nő,20,baq,Néha találkozom új emberekkel.,1,1,1,Dropped
268,22,Nő,21,baq,Néha fontos megjelennem valahol.,1,1,1,Dropped
268,22,Nő,22,baq,Néha főzök vagy sütök valamit.,0,2,1,Dropped
268,22,Nő,23,baq,Általában jó viszonyt szeretnék fenntartani az emberekkel.,0,2,1,Dropped
268,22,Nő,24,baq,Néha jelentkezési lapot kell beadnom.,1,1,1,Dropped
268,22,Nő,25,baq,Néha tömegközlekedéssel utazom.,1,1,1,Inattention
268,22,Nő,26,baq,Néha figyelni kell pénzköltéseimre.,1,1,1,Dropped
268,22,Nő,27,baq,Néha fontos információkat kell átadni másoknak.,0,2,1,Inattention
268,22,Nő,28,baq,"Néha fontos, hogy pontosan számoljak ki valamit.",1,2,1,Dropped
269,19,Nő,1,baq,Néha reggel időre kell beérnem.,2,2,1,PlanningError
269,19,Nő,2,baq,Néha pénzügyeket intézek.,NA,NA,0,Inattention
269,19,Nő,3,baq,Néha határidőre kell valamit elkészítenem.,2,3,1,PlanningError
269,19,Nő,4,baq,Néha hivatalos ügyet intézek.,1,2,1,Inattention
269,19,Nő,5,baq,Néha sétálok.,1,1,1,Inattention
269,19,Nő,6,baq,Néha értéktárgyak vannak nálam.,1,1,1,Dropped
269,19,Nő,7,baq,Néha vezetek.,2,1,1,Dropped
269,19,Nő,8,baq,Néha időre oda kell érnem valahova.,0,1,1,Dropped
269,19,Nő,9,baq,Néha napközben értéktárgyak vannak nálam.,0,1,1,Dropped
269,19,Nő,10,baq,Néha sok feladatom van.,1,4,1,PlanningError
269,19,Nő,11,baq,Néha előre kell terveznem a kiadásaimmal.,NA,NA,0,Dropped
269,19,Nő,12,baq,Néha kulcsot kell magammal vinnem.,0,2,1,Dropped
269,19,Nő,13,baq,Néha egy fontos találkozóra kell odaérnem.,1,1,1,Dropped
269,19,Nő,14,baq,Néha magammal kell vinnem a bérletem.,NA,NA,0,Dropped
269,19,Nő,15,baq,Általában időre kell befizetnem számlákat.,1,1,1,Dropped
269,19,Nő,16,baq,Néha időre kell odaérnem valahova.,0,2,1,Dropped
269,19,Nő,17,baq,Néha valamit meg kell tanulnom.,2,2,1,PlanningError
269,19,Nő,18,baq,Néha ruhát vásárolok.,1,3,1,Dropped
269,19,Nő,19,baq,Néha vitatkozom emberekkel.,0,2,1,Dropped
269,19,Nő,20,baq,Néha találkozom új emberekkel.,1,2,1,Dropped
269,19,Nő,21,baq,Néha fontos megjelennem valahol.,1,1,1,Dropped
269,19,Nő,22,baq,Néha főzök vagy sütök valamit.,2,1,1,Dropped
269,19,Nő,23,baq,Általában jó viszonyt szeretnék fenntartani az emberekkel.,2,1,1,Dropped
269,19,Nő,24,baq,Néha jelentkezési lapot kell beadnom.,2,1,1,Dropped
269,19,Nő,25,baq,Néha tömegközlekedéssel utazom.,0,2,1,Inattention
269,19,Nő,26,baq,Néha figyelni kell pénzköltéseimre.,NA,NA,0,Dropped
269,19,Nő,27,baq,Néha fontos információkat kell átadni másoknak.,1,1,1,Inattention
269,19,Nő,28,baq,"Néha fontos, hogy pontosan számoljak ki valamit.",0,2,1,Dropped
270,28,Férfi,1,baq,Néha reggel időre kell beérnem.,1,2,1,PlanningError
270,28,Férfi,2,baq,Néha pénzügyeket intézek.,0,2,1,Inattention
270,28,Férfi,3,baq,Néha határidőre kell valamit elkészítenem.,2,2,1,PlanningError
270,28,Férfi,4,baq,Néha hivatalos ügyet intézek.,1,1,1,Inattention
270,28,Férfi,5,baq,Néha sétálok.,0,1,1,Inattention
270,28,Férfi,6,baq,Néha értéktárgyak vannak nálam.,1,2,1,Dropped
270,28,Férfi,7,baq,Néha vezetek.,1,1,1,Dropped
270,28,Férfi,8,baq,Néha időre oda kell érnem valahova.,1,2,1,Dropped
270,28,Férfi,9,baq,Néha napközben értéktárgyak vannak nálam.,1,1,1,Dropped
270,28,Férfi,10,baq,Néha sok feladatom van.,1,4,1,PlanningError
270,28,Férfi,11,baq,Néha előre kell terveznem a kiadásaimmal.,2,1,1,Dropped
270,28,Férfi,12,baq,Néha kulcsot kell magammal vinnem.,0,2,1,Dropped
270,28,Férfi,13,baq,Néha egy fontos találkozóra kell odaérnem.,0,2,1,Dropped
270,28,Férfi,14,baq,Néha magammal kell vinnem a bérletem.,0,2,1,Dropped
270,28,Férfi,15,baq,Általában időre kell befizetnem számlákat.,2,1,1,Dropped
270,28,Férfi,16,baq,Néha időre kell odaérnem valahova.,1,1,1,Dropped
270,28,Férfi,17,baq,Néha valamit meg kell tanulnom.,0,2,1,PlanningError
270,28,Férfi,18,baq,Néha ruhát vásárolok.,2,1,1,Dropped
270,28,Férfi,19,baq,Néha vitatkozom emberekkel.,1,2,1,Dropped
270,28,Férfi,20,baq,Néha találkozom új emberekkel.,0,1,1,Dropped
270,28,Férfi,21,baq,Néha fontos megjelennem valahol.,1,1,1,Dropped
270,28,Férfi,22,baq,Néha főzök vagy sütök valamit.,2,2,1,Dropped
270,28,Férfi,23,baq,Általában jó viszonyt szeretnék fenntartani az emberekkel.,2,2,1,Dropped
270,28,Férfi,24,baq,Néha jelentkezési lapot kell beadnom.,1,1,1,Dropped
270,28,Férfi,25,baq,Néha tömegközlekedéssel utazom.,1,1,1,Inattention
270,28,Férfi,26,baq,Néha figyelni kell pénzköltéseimre.,1,1,1,Dropped
270,28,Férfi,27,baq,Néha fontos információkat kell átadni másoknak.,2,2,1,Inattention
270,28,Férfi,28,baq,"Néha fontos, hogy pontosan számoljak ki valamit.",1,2,1,Dropped
271,18,Nő,1,baq,Néha reggel időre kell beérnem.,0,2,1,PlanningError
271,18,Nő,2,baq,Néha pénzügyeket intézek.,0,1,1,Inattention
271,18,Nő,3,baq,Néha határidőre kell valamit elkészítenem.,0,1,1,PlanningError
271,18,Nő,4,baq,Néha hivatalos ügyet intézek.,0,1,1,Inattention
271,18,Nő,5,baq,Néha sétálok.,1,1,1,Inattention
271,18,Nő,6,baq,Néha értéktárgyak vannak nálam.,0,1,1,Dropped
271,18,Nő,7,baq,Néha vezetek.,NA,NA,0,Dropped
271,18,Nő,8,baq,Néha időre oda kell érnem valahova.,0,2,1,Dropped
271,18,Nő,9,baq,Néha napközben értéktárgyak vannak nálam.,0,2,1,Dropped
271,18,Nő,10,baq,Néha sok feladatom van.,0,2,1,PlanningError
271,18,Nő,11,baq,Néha előre kell terveznem a kiadásaimmal.,0,2,1,Dropped
271,18,Nő,12,baq,Néha kulcsot kell magammal vinnem.,0,1,1,Dropped
271,18,Nő,13,baq,Néha egy fontos találkozóra kell odaérnem.,NA,NA,0,Dropped
271,18,Nő,14,baq,Néha magammal kell vinnem a bérletem.,0,2,1,Dropped
271,18,Nő,15,baq,Általában időre kell befizetnem számlákat.,0,1,1,Dropped
271,18,Nő,16,baq,Néha időre kell odaérnem valahova.,0,1,1,Dropped
271,18,Nő,17,baq,Néha valamit meg kell tanulnom.,1,2,1,PlanningError
271,18,Nő,18,baq,Néha ruhát vásárolok.,0,1,1,Dropped
271,18,Nő,19,baq,Néha vitatkozom emberekkel.,1,3,1,Dropped
271,18,Nő,20,baq,Néha találkozom új emberekkel.,1,3,1,Dropped
271,18,Nő,21,baq,Néha fontos megjelennem valahol.,1,1,1,Dropped
271,18,Nő,22,baq,Néha főzök vagy sütök valamit.,NA,NA,0,Dropped
271,18,Nő,23,baq,Általában jó viszonyt szeretnék fenntartani az emberekkel.,1,1,1,Dropped
271,18,Nő,24,baq,Néha jelentkezési lapot kell beadnom.,0,1,1,Dropped
271,18,Nő,25,baq,Néha tömegközlekedéssel utazom.,0,1,1,Inattention
271,18,Nő,26,baq,Néha figyelni kell pénzköltéseimre.,0,1,1,Dropped
271,18,Nő,27,baq,Néha fontos információkat kell átadni másoknak.,0,1,1,Inattention
271,18,Nő,28,baq,"Néha fontos, hogy pontosan számoljak ki valamit.",0,1,1,Dropped
272,21,Nő,1,baq,Néha reggel időre kell beérnem.,1,2,1,PlanningError
272,21,Nő,2,baq,Néha pénzügyeket intézek.,0,1,1,Inattention
272,21,Nő,3,baq,Néha határidőre kell valamit elkészítenem.,1,1,1,PlanningError
272,21,Nő,4,baq,Néha hivatalos ügyet intézek.,1,1,1,Inattention
272,21,Nő,5,baq,Néha sétálok.,1,1,1,Inattention
272,21,Nő,6,baq,Néha értéktárgyak vannak nálam.,1,2,1,Dropped
272,21,Nő,7,baq,Néha vezetek.,NA,NA,0,Dropped
272,21,Nő,8,baq,Néha időre oda kell érnem valahova.,1,2,1,Dropped
272,21,Nő,9,baq,Néha napközben értéktárgyak vannak nálam.,0,2,1,Dropped
272,21,Nő,10,baq,Néha sok feladatom van.,1,2,1,PlanningError
272,21,Nő,11,baq,Néha előre kell terveznem a kiadásaimmal.,1,2,1,Dropped
272,21,Nő,12,baq,Néha kulcsot kell magammal vinnem.,0,2,1,Dropped
272,21,Nő,13,baq,Néha egy fontos találkozóra kell odaérnem.,0,1,1,Dropped
272,21,Nő,14,baq,Néha magammal kell vinnem a bérletem.,0,2,1,Dropped
272,21,Nő,15,baq,Általában időre kell befizetnem számlákat.,0,2,1,Dropped
272,21,Nő,16,baq,Néha időre kell odaérnem valahova.,1,2,1,Dropped
272,21,Nő,17,baq,Néha valamit meg kell tanulnom.,1,2,1,PlanningError
272,21,Nő,18,baq,Néha ruhát vásárolok.,1,1,1,Dropped
272,21,Nő,19,baq,Néha vitatkozom emberekkel.,1,2,1,Dropped
272,21,Nő,20,baq,Néha találkozom új emberekkel.,1,2,1,Dropped
272,21,Nő,21,baq,Néha fontos megjelennem valahol.,1,1,1,Dropped
272,21,Nő,22,baq,Néha főzök vagy sütök valamit.,0,1,1,Dropped
272,21,Nő,23,baq,Általában jó viszonyt szeretnék fenntartani az emberekkel.,1,2,1,Dropped
272,21,Nő,24,baq,Néha jelentkezési lapot kell beadnom.,1,1,1,Dropped
272,21,Nő,25,baq,Néha tömegközlekedéssel utazom.,1,2,1,Inattention
272,21,Nő,26,baq,Néha figyelni kell pénzköltéseimre.,1,1,1,Dropped
272,21,Nő,27,baq,Néha fontos információkat kell átadni másoknak.,0,2,1,Inattention
272,21,Nő,28,baq,"Néha fontos, hogy pontosan számoljak ki valamit.",0,2,1,Dropped
273,18,Nő,1,baq,Néha reggel időre kell beérnem.,1,4,1,PlanningError
273,18,Nő,2,baq,Néha pénzügyeket intézek.,0,4,1,Inattention
273,18,Nő,3,baq,Néha határidőre kell valamit elkészítenem.,0,2,1,PlanningError
273,18,Nő,4,baq,Néha hivatalos ügyet intézek.,0,1,1,Inattention
273,18,Nő,5,baq,Néha sétálok.,2,2,1,Inattention
273,18,Nő,6,baq,Néha értéktárgyak vannak nálam.,1,2,1,Dropped
273,18,Nő,7,baq,Néha vezetek.,NA,NA,0,Dropped
273,18,Nő,8,baq,Néha időre oda kell érnem valahova.,0,2,1,Dropped
273,18,Nő,9,baq,Néha napközben értéktárgyak vannak nálam.,0,2,1,Dropped
273,18,Nő,10,baq,Néha sok feladatom van.,1,4,1,PlanningError
273,18,Nő,11,baq,Néha előre kell terveznem a kiadásaimmal.,1,4,1,Dropped
273,18,Nő,12,baq,Néha kulcsot kell magammal vinnem.,0,2,1,Dropped
273,18,Nő,13,baq,Néha egy fontos találkozóra kell odaérnem.,2,2,1,Dropped
273,18,Nő,14,baq,Néha magammal kell vinnem a bérletem.,0,1,1,Dropped
273,18,Nő,15,baq,Általában időre kell befizetnem számlákat.,0,1,1,Dropped
273,18,Nő,16,baq,Néha időre kell odaérnem valahova.,0,1,1,Dropped
273,18,Nő,17,baq,Néha valamit meg kell tanulnom.,2,3,1,PlanningError
273,18,Nő,18,baq,Néha ruhát vásárolok.,0,1,1,Dropped
273,18,Nő,19,baq,Néha vitatkozom emberekkel.,0,1,1,Dropped
273,18,Nő,20,baq,Néha találkozom új emberekkel.,2,2,1,Dropped
273,18,Nő,21,baq,Néha fontos megjelennem valahol.,1,1,1,Dropped
273,18,Nő,22,baq,Néha főzök vagy sütök valamit.,2,4,1,Dropped
273,18,Nő,23,baq,Általában jó viszonyt szeretnék fenntartani az emberekkel.,1,1,1,Dropped
273,18,Nő,24,baq,Néha jelentkezési lapot kell beadnom.,0,1,1,Dropped
273,18,Nő,25,baq,Néha tömegközlekedéssel utazom.,0,3,1,Inattention
273,18,Nő,26,baq,Néha figyelni kell pénzköltéseimre.,1,1,1,Dropped
273,18,Nő,27,baq,Néha fontos információkat kell átadni másoknak.,0,2,1,Inattention
273,18,Nő,28,baq,"Néha fontos, hogy pontosan számoljak ki valamit.",1,3,1,Dropped
274,20,Nő,1,baq,Néha reggel időre kell beérnem.,0,2,1,PlanningError
274,20,Nő,2,baq,Néha pénzügyeket intézek.,1,1,1,Inattention
274,20,Nő,3,baq,Néha határidőre kell valamit elkészítenem.,0,3,1,PlanningError
274,20,Nő,4,baq,Néha hivatalos ügyet intézek.,0,2,1,Inattention
274,20,Nő,5,baq,Néha sétálok.,2,2,1,Inattention
274,20,Nő,6,baq,Néha értéktárgyak vannak nálam.,1,1,1,Dropped
274,20,Nő,7,baq,Néha vezetek.,NA,NA,0,Dropped
274,20,Nő,8,baq,Néha időre oda kell érnem valahova.,1,1,1,Dropped
274,20,Nő,9,baq,Néha napközben értéktárgyak vannak nálam.,0,1,1,Dropped
274,20,Nő,10,baq,Néha sok feladatom van.,0,2,1,PlanningError
274,20,Nő,11,baq,Néha előre kell terveznem a kiadásaimmal.,0,2,1,Dropped
274,20,Nő,12,baq,Néha kulcsot kell magammal vinnem.,1,1,1,Dropped
274,20,Nő,13,baq,Néha egy fontos találkozóra kell odaérnem.,1,1,1,Dropped
274,20,Nő,14,baq,Néha magammal kell vinnem a bérletem.,1,1,1,Dropped
274,20,Nő,15,baq,Általában időre kell befizetnem számlákat.,NA,NA,0,Dropped
274,20,Nő,16,baq,Néha időre kell odaérnem valahova.,1,1,1,Dropped
274,20,Nő,17,baq,Néha valamit meg kell tanulnom.,0,2,1,PlanningError
274,20,Nő,18,baq,Néha ruhát vásárolok.,0,2,1,Dropped
274,20,Nő,19,baq,Néha vitatkozom emberekkel.,0,2,1,Dropped
274,20,Nő,20,baq,Néha találkozom új emberekkel.,0,1,1,Dropped
274,20,Nő,21,baq,Néha fontos megjelennem valahol.,1,1,1,Dropped
274,20,Nő,22,baq,Néha főzök vagy sütök valamit.,1,1,1,Dropped
274,20,Nő,23,baq,Általában jó viszonyt szeretnék fenntartani az emberekkel.,0,2,1,Dropped
274,20,Nő,24,baq,Néha jelentkezési lapot kell beadnom.,2,1,1,Dropped
274,20,Nő,25,baq,Néha tömegközlekedéssel utazom.,0,2,1,Inattention
274,20,Nő,26,baq,Néha figyelni kell pénzköltéseimre.,1,1,1,Dropped
274,20,Nő,27,baq,Néha fontos információkat kell átadni másoknak.,0,2,1,Inattention
274,20,Nő,28,baq,"Néha fontos, hogy pontosan számoljak ki valamit.",NA,NA,0,Dropped
275,19,Nő,1,baq,Néha reggel időre kell beérnem.,1,2,1,PlanningError
275,19,Nő,2,baq,Néha pénzügyeket intézek.,NA,NA,0,Inattention
275,19,Nő,3,baq,Néha határidőre kell valamit elkészítenem.,0,1,1,PlanningError
275,19,Nő,4,baq,Néha hivatalos ügyet intézek.,NA,NA,0,Inattention
275,19,Nő,5,baq,Néha sétálok.,0,1,1,Inattention
275,19,Nő,6,baq,Néha értéktárgyak vannak nálam.,1,1,1,Dropped
275,19,Nő,7,baq,Néha vezetek.,NA,NA,0,Dropped
275,19,Nő,8,baq,Néha időre oda kell érnem valahova.,0,1,1,Dropped
275,19,Nő,9,baq,Néha napközben értéktárgyak vannak nálam.,0,1,1,Dropped
275,19,Nő,10,baq,Néha sok feladatom van.,0,4,1,PlanningError
275,19,Nő,11,baq,Néha előre kell terveznem a kiadásaimmal.,NA,NA,0,Dropped
275,19,Nő,12,baq,Néha kulcsot kell magammal vinnem.,0,1,1,Dropped
275,19,Nő,13,baq,Néha egy fontos találkozóra kell odaérnem.,2,1,1,Dropped
275,19,Nő,14,baq,Néha magammal kell vinnem a bérletem.,0,1,1,Dropped
275,19,Nő,15,baq,Általában időre kell befizetnem számlákat.,NA,NA,0,Dropped
275,19,Nő,16,baq,Néha időre kell odaérnem valahova.,0,1,1,Dropped
275,19,Nő,17,baq,Néha valamit meg kell tanulnom.,0,2,1,PlanningError
275,19,Nő,18,baq,Néha ruhát vásárolok.,0,1,1,Dropped
275,19,Nő,19,baq,Néha vitatkozom emberekkel.,2,1,1,Dropped
275,19,Nő,20,baq,Néha találkozom új emberekkel.,1,1,1,Dropped
275,19,Nő,21,baq,Néha fontos megjelennem valahol.,1,2,1,Dropped
275,19,Nő,22,baq,Néha főzök vagy sütök valamit.,NA,NA,0,Dropped
275,19,Nő,23,baq,Általában jó viszonyt szeretnék fenntartani az emberekkel.,2,1,1,Dropped
275,19,Nő,24,baq,Néha jelentkezési lapot kell beadnom.,0,1,1,Dropped
275,19,Nő,25,baq,Néha tömegközlekedéssel utazom.,0,1,1,Inattention
275,19,Nő,26,baq,Néha figyelni kell pénzköltéseimre.,1,2,1,Dropped
275,19,Nő,27,baq,Néha fontos információkat kell átadni másoknak.,0,1,1,Inattention
275,19,Nő,28,baq,"Néha fontos, hogy pontosan számoljak ki valamit.",NA,NA,0,Dropped
276,23,Nő,1,baq,Néha reggel időre kell beérnem.,1,4,1,PlanningError
276,23,Nő,2,baq,Néha pénzügyeket intézek.,2,1,1,Inattention
276,23,Nő,3,baq,Néha határidőre kell valamit elkészítenem.,1,2,1,PlanningError
276,23,Nő,4,baq,Néha hivatalos ügyet intézek.,2,1,1,Inattention
276,23,Nő,5,baq,Néha sétálok.,1,1,1,Inattention
276,23,Nő,6,baq,Néha értéktárgyak vannak nálam.,1,1,1,Dropped
276,23,Nő,7,baq,Néha vezetek.,NA,NA,0,Dropped
276,23,Nő,8,baq,Néha időre oda kell érnem valahova.,1,1,1,Dropped
276,23,Nő,9,baq,Néha napközben értéktárgyak vannak nálam.,1,1,1,Dropped
276,23,Nő,10,baq,Néha sok feladatom van.,1,2,1,PlanningError
276,23,Nő,11,baq,Néha előre kell terveznem a kiadásaimmal.,1,3,1,Dropped
276,23,Nő,12,baq,Néha kulcsot kell magammal vinnem.,0,1,1,Dropped
276,23,Nő,13,baq,Néha egy fontos találkozóra kell odaérnem.,2,1,1,Dropped
276,23,Nő,14,baq,Néha magammal kell vinnem a bérletem.,1,1,1,Dropped
276,23,Nő,15,baq,Általában időre kell befizetnem számlákat.,1,2,1,Dropped
276,23,Nő,16,baq,Néha időre kell odaérnem valahova.,1,1,1,Dropped
276,23,Nő,17,baq,Néha valamit meg kell tanulnom.,1,3,1,PlanningError
276,23,Nő,18,baq,Néha ruhát vásárolok.,1,2,1,Dropped
276,23,Nő,19,baq,Néha vitatkozom emberekkel.,1,4,1,Dropped
276,23,Nő,20,baq,Néha találkozom új emberekkel.,1,2,1,Dropped
276,23,Nő,21,baq,Néha fontos megjelennem valahol.,1,2,1,Dropped
276,23,Nő,22,baq,Néha főzök vagy sütök valamit.,2,1,1,Dropped
276,23,Nő,23,baq,Általában jó viszonyt szeretnék fenntartani az emberekkel.,2,1,1,Dropped
276,23,Nő,24,baq,Néha jelentkezési lapot kell beadnom.,1,1,1,Dropped
276,23,Nő,25,baq,Néha tömegközlekedéssel utazom.,0,2,1,Inattention
276,23,Nő,26,baq,Néha figyelni kell pénzköltéseimre.,1,2,1,Dropped
276,23,Nő,27,baq,Néha fontos információkat kell átadni másoknak.,0,2,1,Inattention
276,23,Nő,28,baq,"Néha fontos, hogy pontosan számoljak ki valamit.",0,2,1,Dropped
277,25,Nő,1,baq,Néha reggel időre kell beérnem.,1,5,1,PlanningError
277,25,Nő,2,baq,Néha pénzügyeket intézek.,0,2,1,Inattention
277,25,Nő,3,baq,Néha határidőre kell valamit elkészítenem.,1,2,1,PlanningError
277,25,Nő,4,baq,Néha hivatalos ügyet intézek.,1,1,1,Inattention
277,25,Nő,5,baq,Néha sétálok.,1,1,1,Inattention
277,25,Nő,6,baq,Néha értéktárgyak vannak nálam.,1,1,1,Dropped
277,25,Nő,7,baq,Néha vezetek.,1,1,1,Dropped
277,25,Nő,8,baq,Néha időre oda kell érnem valahova.,0,1,1,Dropped
277,25,Nő,9,baq,Néha napközben értéktárgyak vannak nálam.,0,1,1,Dropped
277,25,Nő,10,baq,Néha sok feladatom van.,0,3,1,PlanningError
277,25,Nő,11,baq,Néha előre kell terveznem a kiadásaimmal.,NA,NA,0,Dropped
277,25,Nő,12,baq,Néha kulcsot kell magammal vinnem.,0,1,1,Dropped
277,25,Nő,13,baq,Néha egy fontos találkozóra kell odaérnem.,1,1,1,Dropped
277,25,Nő,14,baq,Néha magammal kell vinnem a bérletem.,0,1,1,Dropped
277,25,Nő,15,baq,Általában időre kell befizetnem számlákat.,NA,NA,0,Dropped
277,25,Nő,16,baq,Néha időre kell odaérnem valahova.,0,1,1,Dropped
277,25,Nő,17,baq,Néha valamit meg kell tanulnom.,1,1,1,PlanningError
277,25,Nő,18,baq,Néha ruhát vásárolok.,0,1,1,Dropped
277,25,Nő,19,baq,Néha vitatkozom emberekkel.,1,1,1,Dropped
277,25,Nő,20,baq,Néha találkozom új emberekkel.,1,1,1,Dropped
277,25,Nő,21,baq,Néha fontos megjelennem valahol.,1,1,1,Dropped
277,25,Nő,22,baq,Néha főzök vagy sütök valamit.,0,1,1,Dropped
277,25,Nő,23,baq,Általában jó viszonyt szeretnék fenntartani az emberekkel.,1,2,1,Dropped
277,25,Nő,24,baq,Néha jelentkezési lapot kell beadnom.,NA,NA,0,Dropped
277,25,Nő,25,baq,Néha tömegközlekedéssel utazom.,0,2,1,Inattention
277,25,Nő,26,baq,Néha figyelni kell pénzköltéseimre.,1,1,1,Dropped
277,25,Nő,27,baq,Néha fontos információkat kell átadni másoknak.,0,1,1,Inattention
277,25,Nő,28,baq,"Néha fontos, hogy pontosan számoljak ki valamit.",0,2,1,Dropped
278,19,Nő,1,baq,Néha reggel időre kell beérnem.,1,4,1,PlanningError
278,19,Nő,2,baq,Néha pénzügyeket intézek.,1,1,1,Inattention
278,19,Nő,3,baq,Néha határidőre kell valamit elkészítenem.,1,1,1,PlanningError
278,19,Nő,4,baq,Néha hivatalos ügyet intézek.,0,2,1,Inattention
278,19,Nő,5,baq,Néha sétálok.,1,1,1,Inattention
278,19,Nő,6,baq,Néha értéktárgyak vannak nálam.,0,1,1,Dropped
278,19,Nő,7,baq,Néha vezetek.,NA,NA,0,Dropped
278,19,Nő,8,baq,Néha időre oda kell érnem valahova.,1,1,1,Dropped
278,19,Nő,9,baq,Néha napközben értéktárgyak vannak nálam.,1,1,1,Dropped
278,19,Nő,10,baq,Néha sok feladatom van.,1,4,1,PlanningError
278,19,Nő,11,baq,Néha előre kell terveznem a kiadásaimmal.,2,2,1,Dropped
278,19,Nő,12,baq,Néha kulcsot kell magammal vinnem.,1,1,1,Dropped
